session,video_name,folder_path,proposed_label,true_label,flag,duration_s,fps,n_frames,avg_people,max_people
live_output_10_2,20251002_125820_id163_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,3.42,12.0,41.0,0.76,1.0
live_output_10_2,20251002_131224_id183_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,3.31,13.0,43.0,0.77,1.0
live_output_10_2,20251002_131311_id185_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,3.92,12.0,47.0,0.81,1.0
live_output_10_2,20251002_132736_id201_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,3.69,13.0,48.0,0.75,2.0
live_output_10_2,20251002_133454_id204_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,3.62,13.0,47.0,1.09,2.0
live_output_10_2,20251002_134805_id218_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,4.46,13.0,58.0,0.84,2.0
live_output_10_2,20251002_135352_id239_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,8.23,13.0,107.0,1.62,3.0
live_output_10_2,20251002_135534_id248_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,5.92,13.0,77.0,1.73,3.0
live_output_10_2,20251002_135536_id249_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,9.5,12.0,114.0,1.39,3.0
live_output_10_2,20251002_135558_id259_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,3.38,13.0,44.0,0.77,1.0
live_output_10_2,20251002_135805_id264_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,3.75,12.0,45.0,0.78,1.0
live_output_10_2,20251002_115810_id1_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.62,13.0,60.0,0.87,2.0
live_output_10_2,20251002_115826_id6_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.25,12.0,51.0,1.29,3.0
live_output_10_2,20251002_115844_id14_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,3.77,13.0,49.0,1.53,3.0
live_output_10_2,20251002_115846_id16_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,3.7,10.0,37.0,1.49,3.0
live_output_10_2,20251002_115848_id19_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,1.2,10.0,12.0,1.5,2.0
live_output_10_2,20251002_115851_id20_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,5.73,11.0,63.0,1.56,3.0
live_output_10_2,20251002_115853_id21_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,11.55,11.0,127.0,1.42,4.0
live_output_10_2,20251002_115912_id29_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.67,12.0,56.0,1.39,3.0
live_output_10_2,20251002_115914_id33_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,6.0,10.0,60.0,1.43,3.0
live_output_10_2,20251002_115921_id37_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,6.4,10.0,64.0,1.33,3.0
live_output_10_2,20251002_115939_id48_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,5.0,11.0,55.0,1.22,3.0
live_output_10_2,20251002_115944_id51_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.36,11.0,48.0,1.44,3.0
live_output_10_2,20251002_115946_id53_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,6.1,10.0,61.0,1.69,3.0
live_output_10_2,20251002_115948_id54_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,1.1,10.0,11.0,1.09,2.0
live_output_10_2,20251002_115959_id59_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,5.45,11.0,60.0,1.12,2.0
live_output_10_2,20251002_120008_id69_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.0,11.0,44.0,1.41,2.0
live_output_10_2,20251002_120014_id72_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.17,12.0,50.0,0.82,2.0
live_output_10_2,20251002_120024_id73_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,7.83,12.0,94.0,1.59,3.0
live_output_10_2,20251002_120025_id74_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,6.1,10.0,61.0,1.84,3.0
live_output_10_2,20251002_120101_id86_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,3.17,12.0,38.0,0.84,2.0
live_output_10_2,20251002_120110_id90_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.17,12.0,50.0,1.52,2.0
live_output_10_2,20251002_120140_id94_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.08,13.0,53.0,1.34,3.0
live_output_10_2,20251002_120141_id95_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,3.17,12.0,38.0,1.55,2.0
live_output_10_2,20251002_120251_id101_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,3.08,13.0,40.0,1.62,3.0
live_output_10_2,20251002_120252_id102_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.27,11.0,47.0,1.34,3.0
live_output_10_2,20251002_120255_id107_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,1.3,10.0,13.0,1.23,3.0
live_output_10_2,20251002_120855_id119_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,3.62,13.0,47.0,0.79,1.0
live_output_10_2,20251002_120923_id120_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.62,13.0,60.0,0.85,1.0
live_output_10_2,20251002_121155_id122_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,3.08,13.0,40.0,0.75,2.0
live_output_10_2,20251002_121222_id125_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,3.62,13.0,47.0,0.79,1.0
live_output_10_2,20251002_121226_id128_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,1.3,10.0,13.0,0.46,2.0
live_output_10_2,20251002_121320_id130_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,3.23,13.0,42.0,0.79,1.0
live_output_10_2,20251002_121343_id131_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.75,12.0,57.0,0.82,1.0
live_output_10_2,20251002_121430_id134_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.83,12.0,58.0,0.84,1.0
live_output_10_2,20251002_121701_id135_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,3.54,13.0,46.0,0.78,1.0
live_output_10_2,20251002_121824_id136_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.83,12.0,58.0,0.84,1.0
live_output_10_2,20251002_121846_id138_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.85,13.0,63.0,1.43,2.0
live_output_10_2,20251002_121857_id142_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,3.83,12.0,46.0,1.22,2.0
live_output_10_2,20251002_123811_id146_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.0,12.0,48.0,0.81,2.0
live_output_10_2,20251002_123840_id147_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,3.38,13.0,44.0,0.77,1.0
live_output_10_2,20251002_124613_id148_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.62,13.0,60.0,0.82,1.0
live_output_10_2,20251002_124635_id149_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.0,13.0,52.0,0.81,1.0
live_output_10_2,20251002_124748_id150_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.0,13.0,52.0,0.81,1.0
live_output_10_2,20251002_125033_id152_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.25,12.0,51.0,0.82,1.0
live_output_10_2,20251002_125133_id156_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,3.77,13.0,49.0,0.8,1.0
live_output_10_2,20251002_125342_id157_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.33,12.0,52.0,0.83,2.0
live_output_10_2,20251002_125625_id158_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.15,13.0,54.0,0.81,1.0
live_output_10_2,20251002_125744_id162_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,3.69,13.0,48.0,0.81,1.0
live_output_10_2,20251002_130031_id164_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.38,13.0,57.0,0.88,2.0
live_output_10_2,20251002_130116_id167_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.25,12.0,51.0,0.8,1.0
live_output_10_2,20251002_130455_id171_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,3.85,13.0,50.0,0.84,2.0
live_output_10_2,20251002_130517_id172_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.33,12.0,52.0,0.81,1.0
live_output_10_2,20251002_130525_id177_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.08,13.0,53.0,0.81,1.0
live_output_10_2,20251002_130845_id180_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,3.85,13.0,50.0,0.8,1.0
live_output_10_2,20251002_131500_id188_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.54,13.0,59.0,0.83,1.0
live_output_10_2,20251002_131524_id195_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,3.08,13.0,40.0,0.75,1.0
live_output_10_2,20251002_132002_id198_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,3.92,13.0,51.0,0.76,1.0
live_output_10_2,20251002_132722_id200_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,3.85,13.0,50.0,0.8,2.0
live_output_10_2,20251002_133439_id203_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.23,13.0,55.0,0.84,2.0
live_output_10_2,20251002_133457_id205_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,5.64,11.0,62.0,0.85,2.0
live_output_10_2,20251002_133522_id208_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,3.85,13.0,50.0,0.8,1.0
live_output_10_2,20251002_134132_id211_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,5.08,13.0,66.0,1.74,2.0
live_output_10_2,20251002_134133_id212_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,7.27,11.0,80.0,1.49,2.0
live_output_10_2,20251002_135048_id222_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,4.77,13.0,62.0,0.87,2.0
live_output_10_2,20251002_135229_id227_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,9.23,13.0,120.0,0.9,1.0
live_output_10_2,20251002_135256_id228_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,3.38,13.0,44.0,0.8,1.0
live_output_10_2,20251002_135310_id230_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,16.62,13.0,216.0,1.73,3.0
live_output_10_2,20251002_135316_id233_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,29.91,11.0,329.0,1.78,3.0
live_output_10_2,20251002_135332_id230_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,13.09,11.0,144.0,1.76,3.0
live_output_10_2,20251002_135352_id240_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,1.08,13.0,14.0,1.21,2.0
live_output_10_2,20251002_135355_id242_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,1.55,11.0,17.0,1.82,3.0
live_output_10_2,20251002_135356_id240_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,9.6,10.0,96.0,1.48,3.0
live_output_10_2,20251002_135539_id252_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,1.5,10.0,15.0,2.0,2.0
live_output_10_2,20251002_135539_id256_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,1.2,10.0,12.0,2.0,2.0
live_output_10_2,20251002_135610_id262_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\pass,pass,,,3.08,13.0,40.0,0.78,1.0
live_output_10_20,20251020_120302_id2_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,4.17,12.0,50.0,0.8,1.0
live_output_10_20,20251020_120327_id4_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,8.17,12.0,98.0,0.9,1.0
live_output_10_20,20251020_120356_id8_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,3.42,12.0,41.0,0.76,1.0
live_output_10_20,20251020_120410_id10_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,3.42,12.0,41.0,0.76,1.0
live_output_10_20,20251020_120425_id12_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,4.0,12.0,48.0,0.79,1.0
live_output_10_20,20251020_120441_id14_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,4.17,12.0,50.0,0.8,1.0
live_output_10_20,20251020_120457_id17_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,3.08,12.0,37.0,0.76,2.0
live_output_10_20,20251020_120508_id18_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,5.25,12.0,63.0,1.51,3.0
live_output_10_20,20251020_120509_id21_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,4.73,11.0,52.0,1.62,3.0
live_output_10_20,20251020_120534_id27_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,4.08,13.0,53.0,0.83,2.0
live_output_10_20,20251020_120554_id36_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,2.75,12.0,33.0,0.73,2.0
live_output_10_20,20251020_120617_id40_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,2.75,12.0,33.0,0.67,1.0
live_output_10_20,20251020_120623_id41_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,11.58,12.0,139.0,0.93,1.0
live_output_10_20,20251020_120936_id47_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,3.54,13.0,46.0,0.78,1.0
live_output_10_20,20251020_121721_id52_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,4.58,12.0,55.0,0.82,1.0
live_output_10_20,20251020_121746_id53_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,2.08,13.0,27.0,0.59,1.0
live_output_10_20,20251020_124248_id60_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,3.92,12.0,47.0,0.79,1.0
live_output_10_20,20251020_124824_id62_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,4.5,12.0,54.0,0.81,2.0
live_output_10_20,20251020_131307_id77_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,4.23,13.0,55.0,0.8,1.0
live_output_10_20,20251020_131657_id82_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,4.25,12.0,51.0,0.8,1.0
live_output_10_20,20251020_132825_id92_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,3.77,13.0,49.0,0.8,1.0
live_output_10_20,20251020_134205_id94_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,3.42,12.0,41.0,0.76,2.0
live_output_10_20,20251020_134756_id100_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,3.5,12.0,42.0,0.86,2.0
live_output_10_20,20251020_135529_id101_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\enter,enter,,,4.17,12.0,50.0,0.8,1.0
live_output_10_20,20251020_120216_id1_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,4.25,12.0,51.0,0.78,1.0
live_output_10_20,20251020_120316_id3_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,3.08,12.0,37.0,0.73,1.0
live_output_10_20,20251020_120341_id6_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,4.25,12.0,51.0,0.8,1.0
live_output_10_20,20251020_120348_id7_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,4.92,12.0,59.0,0.83,1.0
live_output_10_20,20251020_120403_id9_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,3.75,12.0,45.0,0.78,1.0
live_output_10_20,20251020_120418_id11_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,4.08,12.0,49.0,0.8,1.0
live_output_10_20,20251020_120434_id13_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,4.25,12.0,51.0,0.8,1.0
live_output_10_20,20251020_120450_id15_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,3.38,13.0,44.0,0.77,1.0
live_output_10_20,20251020_120526_id26_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,4.17,12.0,50.0,0.8,1.0
live_output_10_20,20251020_120541_id30_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,5.75,12.0,69.0,0.84,1.0
live_output_10_20,20251020_120607_id38_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,2.83,12.0,34.0,0.71,1.0
live_output_10_20,20251020_120639_id42_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,3.67,12.0,44.0,0.82,2.0
live_output_10_20,20251020_120831_id45_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,5.17,12.0,62.0,0.85,2.0
live_output_10_20,20251020_121405_id50_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,2.75,12.0,33.0,0.7,1.0
live_output_10_20,20251020_121902_id55_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,3.31,13.0,43.0,0.79,2.0
live_output_10_20,20251020_121911_id57_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,3.77,13.0,49.0,0.82,1.0
live_output_10_20,20251020_124230_id59_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,3.46,13.0,45.0,0.82,2.0
live_output_10_20,20251020_124812_id61_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,2.62,13.0,34.0,0.71,1.0
live_output_10_20,20251020_124831_id65_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,3.08,12.0,37.0,0.73,1.0
live_output_10_20,20251020_125224_id67_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,3.25,12.0,39.0,0.74,1.0
live_output_10_20,20251020_125320_id68_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,3.23,13.0,42.0,0.79,2.0
live_output_10_20,20251020_125349_id70_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,3.58,12.0,43.0,0.74,1.0
live_output_10_20,20251020_125730_id72_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,5.17,12.0,62.0,1.53,3.0
live_output_10_20,20251020_125730_id73_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,1.08,12.0,13.0,1.92,2.0
live_output_10_20,20251020_125730_id74_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,5.0,12.0,60.0,1.55,2.0
live_output_10_20,20251020_131030_id76_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,4.0,13.0,52.0,0.83,2.0
live_output_10_20,20251020_131531_id80_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,3.0,13.0,39.0,0.74,1.0
live_output_10_20,20251020_132636_id87_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,3.83,12.0,46.0,0.78,1.0
live_output_10_20,20251020_132709_id88_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,4.33,12.0,52.0,0.87,2.0
live_output_10_20,20251020_134159_id93_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,3.5,12.0,42.0,0.76,2.0
live_output_10_20,20251020_134213_id99_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,4.25,12.0,51.0,0.82,1.0
live_output_10_20,20251020_135705_id102_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_20\pass,pass,,,3.92,13.0,51.0,0.8,1.0
live_output_10_21,20251021_120022_id3_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,8.67,12.0,104.0,0.9,1.0
live_output_10_21,20251021_120045_id4_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,3.77,13.0,49.0,0.67,1.0
live_output_10_21,20251021_120231_id13_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,3.92,12.0,47.0,0.83,1.0
live_output_10_21,20251021_120235_id14_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,4.91,11.0,54.0,0.81,1.0
live_output_10_21,20251021_121911_id25_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,3.46,13.0,45.0,0.78,2.0
live_output_10_21,20251021_122316_id29_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,4.08,12.0,49.0,0.78,1.0
live_output_10_21,20251021_123543_id36_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,2.33,12.0,28.0,0.71,2.0
live_output_10_21,20251021_124301_id47_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,4.33,12.0,52.0,0.81,1.0
live_output_10_21,20251021_124522_id49_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,3.5,12.0,42.0,0.76,1.0
live_output_10_21,20251021_125104_id54_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,3.23,13.0,42.0,0.79,2.0
live_output_10_21,20251021_125445_id61_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,3.92,13.0,51.0,0.76,1.0
live_output_10_21,20251021_132257_id86_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,2.08,13.0,27.0,0.56,1.0
live_output_10_21,20251021_132515_id87_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,3.0,12.0,36.0,0.69,1.0
live_output_10_21,20251021_132559_id90_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,4.0,12.0,48.0,0.77,1.0
live_output_10_21,20251021_132628_id91_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,4.83,12.0,58.0,0.83,1.0
live_output_10_21,20251021_133243_id97_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,4.42,12.0,53.0,0.83,1.0
live_output_10_21,20251021_133725_id99_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,3.38,13.0,44.0,0.77,1.0
live_output_10_21,20251021_133959_id100_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,3.23,13.0,42.0,0.76,1.0
live_output_10_21,20251021_134930_id108_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,5.0,12.0,60.0,1.48,2.0
live_output_10_21,20251021_134930_id110_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,4.45,11.0,49.0,1.63,2.0
live_output_10_21,20251021_135455_id121_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,4.08,13.0,53.0,0.81,1.0
live_output_10_21,20251021_135829_id123_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,3.69,13.0,48.0,0.75,1.0
live_output_10_21,20251021_135851_id128_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\enter,enter,,,2.67,12.0,32.0,0.72,2.0
live_output_10_21,20251021_120009_id1_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,3.75,12.0,45.0,1.38,2.0
live_output_10_21,20251021_120010_id2_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,3.89,9.0,35.0,1.23,2.0
live_output_10_21,20251021_120138_id7_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,5.33,12.0,64.0,1.55,3.0
live_output_10_21,20251021_120140_id9_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,5.27,11.0,58.0,1.33,3.0
live_output_10_21,20251021_120154_id11_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_21\pass,pass,,,2.67,12.0,32.0,0.69,1.0
